service_name,service_id,sku_name,sku_id,sku_resource_family,sku_resource_group,sku_usage_type,sku_region,sku_vm_family
Compute Engine,6F81-5844-456A,Network Internet Ingress from China to Paris,7E9D-F619-8448,Network,PremiumInternetIngress,OnDemand,europe-west9,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Las Vegas to Hong Kong,7EA3-4005-14E0,Network,VPNInterregionEgress,OnDemand,us-west4,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Las Vegas to Hong Kong,7EA3-4005-14E0,Network,VPNInterregionEgress,OnDemand,asia-east2,
Compute Engine,6F81-5844-456A,Storage PD Capacity in Dallas,7EA3-FF02-75C9,Storage,PDStandard,OnDemand,us-south1,
Compute Engine,6F81-5844-456A,Commitment v1: E2 Cpu in Columbus for 3 Year,7EA4-816A-18E3,Compute,CPU,Commit3Yr,us-east5,E2
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Zurich to Columbus,7EA4-E9ED-BE6E,Network,InterregionIngress,OnDemand,europe-west6,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Zurich to Columbus,7EA4-E9ED-BE6E,Network,InterregionIngress,OnDemand,us-east5,
Compute Engine,6F81-5844-456A,Memory-optimized Instance Core running in Sao Paulo,7EAC-C91A-83B4,Compute,CPU,OnDemand,southamerica-east1,
Compute Engine,6F81-5844-456A,Commitment v1: E2 Cpu in Finland for 1 Year,7EAE-342B-753C,Compute,CPU,Commit1Yr,europe-north1,E2
Compute Engine,6F81-5844-456A,Nvidia Tesla V100 GPU attached to Spot Preemptible VMs running in Montreal,7EB1-13F7-C0BE,Compute,GPU,Preemptible,northamerica-northeast1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Japan to Madrid,7EB1-7DD3-544A,Network,VPNInterregionEgress,OnDemand,asia-northeast1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Japan to Madrid,7EB1-7DD3-544A,Network,VPNInterregionEgress,OnDemand,europe-southwest1,
Compute Engine,6F81-5844-456A,Commitment v1: T2D AMD Cpu in Mumbai for 1 Year,7EB9-D4C6-4449,Compute,CPU,Commit1Yr,asia-south1,T2D
Compute Engine,6F81-5844-456A,C2D AMD Custom Instance Ram running in Jakarta,7EBA-716B-7203,Compute,RAM,OnDemand,asia-southeast2,C2D
Compute Engine,6F81-5844-456A,Commitment v1: Memory-optimized Cpu in Finland for 3 Year,7EBB-8AD7-A0D7,Compute,CPU,Commit3Yr,europe-north1,
Compute Engine,6F81-5844-456A,Commitment v1: T2D AMD Cpu in APAC for 3 Year,7EBC-6FE5-F4DC,Compute,CPU,Commit3Yr,asia-east1,T2D
Compute Engine,6F81-5844-456A,Commitment v1: Memory-optimized Cpu in Warsaw for 1 Year,7EBF-8114-9D6F,Compute,CPU,Commit1Yr,europe-central2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from APAC to Paris,7EC1-3F95-02FC,Network,VPNInterregionIngress,OnDemand,asia-east1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from APAC to Paris,7EC1-3F95-02FC,Network,VPNInterregionIngress,OnDemand,europe-west9,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Sydney to Zurich,7EC2-2C6B-024E,Network,InterregionIngress,OnDemand,australia-southeast1,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Sydney to Zurich,7EC2-2C6B-024E,Network,InterregionIngress,OnDemand,europe-west6,
Compute Engine,6F81-5844-456A,Licensing Fee for SQL Server 2012 Web on VM with 28 VCPU,7EC7-C10D-EF81,License,SQLServer2012Web,OnDemand,global,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Toronto to Israel,7ECB-CF23-F3A2,Network,VPNInterregionEgress,OnDemand,northamerica-northeast2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Toronto to Israel,7ECB-CF23-F3A2,Network,VPNInterregionEgress,OnDemand,me-west1,
Compute Engine,6F81-5844-456A,N1 Predefined Instance Core running in Singapore,7ED6-57D6-C844,Compute,N1Standard,OnDemand,asia-southeast1,N1
Compute Engine,6F81-5844-456A,Commitment v1: E2 Ram in Netherlands for 3 Year,7ED9-E840-BF9F,Compute,RAM,Commit3Yr,europe-west4,E2
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Montreal to Hong Kong,7EDA-3968-7F1E,Network,InterregionEgress,OnDemand,northamerica-northeast1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Montreal to Hong Kong,7EDA-3968-7F1E,Network,InterregionEgress,OnDemand,asia-east2,
Compute Engine,6F81-5844-456A,Sole Tenancy Premium for Sole Tenancy Instance Core running in Dallas,7EDB-2964-A402,Compute,CPU,OnDemand,us-south1,
Compute Engine,6F81-5844-456A,Licensing Fee for SQL Server 2016 Web on f1-micro,7EDC-1F22-092E,License,SQLServer2016Web,OnDemand,global,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Americas to Hong Kong,7EDC-324D-8320,Network,InterregionEgress,OnDemand,us-central1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Americas to Hong Kong,7EDC-324D-8320,Network,InterregionEgress,OnDemand,asia-east2,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Americas to Hong Kong,7EDC-324D-8320,Network,InterregionEgress,OnDemand,us-east1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Americas to Hong Kong,7EDC-324D-8320,Network,InterregionEgress,OnDemand,us-west1,
Compute Engine,6F81-5844-456A,Network Internet Ingress from EMEA to Las Vegas,7EE2-2AB6-5BB2,Network,PremiumInternetIngress,OnDemand,us-west4,
Compute Engine,6F81-5844-456A,Network Vpn Internet Ingress from Eastern Europe to Columbus,7EE2-3924-F119,Network,VPNInternetIngress,OnDemand,us-east5,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Finland to Seoul,7EE4-0459-A0B1,Network,VPNInterregionEgress,OnDemand,europe-north1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Finland to Seoul,7EE4-0459-A0B1,Network,VPNInterregionEgress,OnDemand,asia-northeast3,
Compute Engine,6F81-5844-456A,Sole Tenancy Premium for Memory-optimized Sole Tenancy Instance Core running in Sydney,7EE4-BCE5-3ABB,Compute,CPU,OnDemand,australia-southeast1,
Compute Engine,6F81-5844-456A,Spot Preemptible N2 Custom Instance Core running in Japan,7EEB-20DE-2DEA,Compute,CPU,Preemptible,asia-northeast1,N2
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Zurich to Santiago,7EEC-ACBA-BF5A,Network,InterregionEgress,OnDemand,europe-west6,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Zurich to Santiago,7EEC-ACBA-BF5A,Network,InterregionEgress,OnDemand,southamerica-west1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from EMEA to London,7EF0-4A93-DABB,Network,VPNInterregionIngress,OnDemand,europe-west1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from EMEA to London,7EF0-4A93-DABB,Network,VPNInterregionIngress,OnDemand,europe-west2,
Compute Engine,6F81-5844-456A,Network Vpn Internet Egress from Sydney to APAC,7EF1-76DC-39C6,Network,VPNInternetEgress,OnDemand,australia-southeast1,
Compute Engine,6F81-5844-456A,Spot Preemptible E2 Instance Core running in Milan,7EF6-47C1-41CC,Compute,CPU,Preemptible,europe-west8,E2
Compute Engine,6F81-5844-456A,Licensing Fee for Click to Deploy Quobyte on g1-small,7EF7-8185-6A54,License,Quobyte,OnDemand,global,
Compute Engine,6F81-5844-456A,Network Vpn Internet Ingress from Australia to London,7EFA-5091-36A7,Network,VPNInternetIngress,OnDemand,europe-west2,
Compute Engine,6F81-5844-456A,Sole Tenancy Instance Core running in Netherlands,7EFD-BE8D-9E97,Compute,CPU,OnDemand,europe-west4,N1
Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu Pro 18.04 LTS (Bionic Beaver) on VM with 9 or more GPU (GPU cost),7EFF-6FB1-DB58,License,Canonical,OnDemand,global,
Compute Engine,6F81-5844-456A,Sole Tenancy Premium for Memory-optimized Sole Tenancy Instance RAM running in Mumbai,7F0C-5184-BDC3,Compute,RAM,OnDemand,asia-south1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Netherlands to Osaka,7F0F-57AD-D5D2,Network,InterregionEgress,OnDemand,europe-west4,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Netherlands to Osaka,7F0F-57AD-D5D2,Network,InterregionEgress,OnDemand,asia-northeast2,
Compute Engine,6F81-5844-456A,Network Internet Standard Tier Ingress to Los Angeles,7F13-DEEA-0551,Network,StandardInternetIngress,OnDemand,us-west2,
Compute Engine,6F81-5844-456A,Compute optimized Ram running in Montreal,7F19-4937-CDCA,Compute,RAM,OnDemand,northamerica-northeast1,C2
Compute Engine,6F81-5844-456A,SSD backed Local Storage in Delhi,7F19-C397-10F5,Storage,LocalSSD,OnDemand,asia-south2,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from APAC to Hong Kong,7F20-0088-735D,Network,InterregionIngress,OnDemand,asia-east1,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from APAC to Hong Kong,7F20-0088-735D,Network,InterregionIngress,OnDemand,asia-east2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Milan to Los Angeles,7F24-EED4-AB51,Network,VPNInterregionEgress,OnDemand,europe-west8,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Milan to Los Angeles,7F24-EED4-AB51,Network,VPNInterregionEgress,OnDemand,us-west2,
Compute Engine,6F81-5844-456A,Commitment v1: Nvidia Tesla K80 GPU running in Madrid for 1 Year,7F25-1E3F-E1DC,Compute,GPU,Commit1Yr,europe-southwest1,
Compute Engine,6F81-5844-456A,Reserved A2 Core in Sao Paulo,7F2E-50E6-8F9C,Compute,CPU,OnDemand,southamerica-east1,
Compute Engine,6F81-5844-456A,Commitment v1: E2 Cpu in Jakarta for 1 Year,7F2F-D9D9-53FA,Compute,CPU,Commit1Yr,asia-southeast2,E2
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Finland to Sydney,7F35-AFD7-E01F,Network,VPNInterregionIngress,OnDemand,europe-north1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Finland to Sydney,7F35-AFD7-E01F,Network,VPNInterregionIngress,OnDemand,australia-southeast1,
Compute Engine,6F81-5844-456A,Spot Preemptible N1 Predefined Instance Core running in Delhi,7F35-BB17-F89F,Compute,N1Standard,Preemptible,asia-south2,N1
Compute Engine,6F81-5844-456A,Balanced PD Capacity in Warsaw,7F37-4B04-C4BF,Storage,SSD,OnDemand,europe-central2,
Compute Engine,6F81-5844-456A,Spot Preemptible Micro Instance with burstable CPU running in Madrid,7F40-DE93-F930,Compute,F1Micro,Preemptible,europe-southwest1,
Compute Engine,6F81-5844-456A,T2A Arm Instance Core running in Americas,7F42-2C35-6872,Compute,CPU,OnDemand,us-central1,
Compute Engine,6F81-5844-456A,T2A Arm Instance Core running in Americas,7F42-2C35-6872,Compute,CPU,OnDemand,us-east1,
Compute Engine,6F81-5844-456A,T2A Arm Instance Core running in Americas,7F42-2C35-6872,Compute,CPU,OnDemand,us-west1,
Compute Engine,6F81-5844-456A,Commitment v1: N2D AMD Ram in EMEA for 3 Year,7F4C-2626-ABE1,Compute,RAM,Commit3Yr,europe-west1,N2D
Compute Engine,6F81-5844-456A,Small Instance with 1 VCPU running in Mumbai,7F4C-6834-45E0,Compute,G1Small,OnDemand,asia-south1,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Osaka to Las Vegas,7F4C-7226-50B3,Network,InterregionIngress,OnDemand,asia-northeast2,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Osaka to Las Vegas,7F4C-7226-50B3,Network,InterregionIngress,OnDemand,us-west4,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Netherlands to Melbourne,7F50-115D-5E12,Network,InterregionEgress,OnDemand,europe-west4,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Netherlands to Melbourne,7F50-115D-5E12,Network,InterregionEgress,OnDemand,australia-southeast2,
Compute Engine,6F81-5844-456A,Spot Preemptible E2 Instance Ram running in Paris,7F59-6112-C070,Compute,RAM,Preemptible,europe-west9,E2
Compute Engine,6F81-5844-456A,Network Internal Load Balancing: Data Processing Charge in APAC,7F61-7A94-9E9F,Network,LoadBalancing,OnDemand,asia-east1,
Compute Engine,6F81-5844-456A,Regional Storage PD Capacity in Finland,7F69-8BA2-E71C,Storage,PDStandard,OnDemand,europe-north1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Mumbai to Osaka,7F6D-40BF-CE74,Network,InterregionEgress,OnDemand,asia-south1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Mumbai to Osaka,7F6D-40BF-CE74,Network,InterregionEgress,OnDemand,asia-northeast2,
Compute Engine,6F81-5844-456A,Commitment v1: Memory-optimized Cpu in Israel for 3 Years,7F6E-F145-F686,Compute,CPU,Commit3Yr,me-west1,
Compute Engine,6F81-5844-456A,Licensing Fee for SUSE Linux Enterprise Server 15 on VM with 4 to 5 VCPU,7F71-9220-B699,License,Google,OnDemand,global,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Americas to Milan,7F73-6ECE-DCF6,Network,VPNInterregionIngress,OnDemand,us-central1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Americas to Milan,7F73-6ECE-DCF6,Network,VPNInterregionIngress,OnDemand,europe-west8,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Americas to Milan,7F73-6ECE-DCF6,Network,VPNInterregionIngress,OnDemand,us-east1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Americas to Milan,7F73-6ECE-DCF6,Network,VPNInterregionIngress,OnDemand,us-west1,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Salt Lake City to Warsaw,7F7A-4237-8D1B,Network,InterregionIngress,OnDemand,us-west3,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Salt Lake City to Warsaw,7F7A-4237-8D1B,Network,InterregionIngress,OnDemand,europe-central2,
Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu Pro 18.04 LTS (Bionic Beaver) on VM with 4 to 7 GPU (GPU cost),7F83-C6E3-784A,License,Canonical,OnDemand,global,
Compute Engine,6F81-5844-456A,Commitment v1: N2 Cpu in Los Angeles for 3 Year,7F8C-3646-2EF3,Compute,CPU,Commit3Yr,us-west2,N2
Compute Engine,6F81-5844-456A,Network Packet Mirroring: Data Processing Charge in Toronto,7F96-1AD9-439F,Network,PacketMirroring,OnDemand,northamerica-northeast2,
Compute Engine,6F81-5844-456A,Network Vpn Internet Egress from Madrid to Middle East,7F9D-6D28-AF63,Network,VPNInternetEgress,OnDemand,europe-southwest1,
Compute Engine,6F81-5844-456A,Commitment v1: Memory-optimized Ram in Virginia for 3 Year,7FA2-2E5E-E1E8,Compute,RAM,Commit3Yr,us-east4,
Compute Engine,6F81-5844-456A,Network Internet Ingress from South America to Singapore,7FAA-6BE3-2190,Network,PremiumInternetIngress,OnDemand,asia-southeast1,
Compute Engine,6F81-5844-456A,Licensing Fee for Click to Deploy Deployment Coordinator on f1-micro,7FAD-F646-F292,License,GoogleClicktoDeploy,OnDemand,global,
Compute Engine,6F81-5844-456A,Commitment v1: Local SSD in Warsaw for 1 Year,7FAE-8DE6-54D8,Storage,LocalSSD,Commit1Yr,europe-central2,
Compute Engine,6F81-5844-456A,Network Internet Egress from Salt Lake City to APAC,7FB2-BDFA-990A,Network,PremiumInternetEgress,OnDemand,us-west3,
Compute Engine,6F81-5844-456A,Licensing Fee for Billing test license. on VM with 6 VCPU,7FBC-9324-B66A,License,Google,OnDemand,global,
Compute Engine,6F81-5844-456A,Commitment v1: A2 Cpu in Dallas for 1 Year,7FBD-7A08-52FE,Compute,CPU,Commit1Yr,us-south1,A2
Compute Engine,6F81-5844-456A,Network Internet Standard Tier Egress from Belgium,7FC4-C42A-8832,Network,StandardInternetEgress,OnDemand,europe-west1,
Compute Engine,6F81-5844-456A,Spot Preemptible N2D AMD Instance Core running in Montreal,7FD2-3762-27D1,Compute,CPU,Preemptible,northamerica-northeast1,N2D
Compute Engine,6F81-5844-456A,Memory Optimized Upgrade Premium for Memory-optimized Instance Ram running in Los Angeles,7FD3-4C6C-1F7B,Compute,RAM,OnDemand,us-west2,
Compute Engine,6F81-5844-456A,Licensing Fee for Bitnami Gerrit (GPU cost),7FD3-E2F2-E359,License,BitnamiGerrit,OnDemand,global,
Compute Engine,6F81-5844-456A,Commitment v1: A2 Cpu in Sao Paulo for 1 Year,7FD5-1E95-06E2,Compute,CPU,Commit1Yr,southamerica-east1,A2
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Salt Lake City to Salt Lake City,7FD6-90D6-19CF,Network,VPNInterregionEgress,OnDemand,us-west3,
Compute Engine,6F81-5844-456A,Network Internet Egress from Warsaw to China,7FDF-A739-653B,Network,PremiumInternetEgress,OnDemand,europe-central2,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Sydney to Mumbai,7FE3-B6A0-26D3,Network,InterregionIngress,OnDemand,australia-southeast1,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Sydney to Mumbai,7FE3-B6A0-26D3,Network,InterregionIngress,OnDemand,asia-south1,
Compute Engine,6F81-5844-456A,Licensing Fee for SQL Server 2012 Enterprise on VM with 40 VCPU,7FED-9AF9-9838,License,SQLServer2012Enterprise,OnDemand,global,
Compute Engine,6F81-5844-456A,Network Internet Egress from Delhi to South America,7FF2-0D58-021D,Network,PremiumInternetEgress,OnDemand,asia-south2,
Compute Engine,6F81-5844-456A,Spot Preemptible Small Instance with 1 VCPU running in Singapore,7FF7-C03E-4487,Compute,G1Small,Preemptible,asia-southeast1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from London to Warsaw,7FF9-5105-047C,Network,InterregionEgress,OnDemand,europe-west2,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from London to Warsaw,7FF9-5105-047C,Network,InterregionEgress,OnDemand,europe-central2,
Compute Engine,6F81-5844-456A,Network Vpn Internet Egress from Warsaw to APAC,7FFC-C3F7-7ADC,Network,VPNInternetEgress,OnDemand,europe-central2,
Compute Engine,6F81-5844-456A,Nvidia Tesla P100 GPU attached to Spot Preemptible VMs running in Jakarta,7FFD-3129-436A,Compute,GPU,Preemptible,asia-southeast2,
Compute Engine,6F81-5844-456A,Commitment v1: Local SSD in Melbourne for 1 Year,8005-F577-9CD6,Storage,LocalSSD,Commit1Yr,australia-southeast2,
Compute Engine,6F81-5844-456A,Licensing Fee for SQL Server 2017 Web on VM with 44 VCPU,8007-C6CA-A0A8,License,Google,OnDemand,global,
Compute Engine,6F81-5844-456A,Network Vpn Internet Egress from Salt Lake City to China,8007-FA2D-6157,Network,VPNInternetEgress,OnDemand,us-west3,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Japan to Frankfurt,8011-3D81-7407,Network,VPNInterregionEgress,OnDemand,asia-northeast1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Japan to Frankfurt,8011-3D81-7407,Network,VPNInterregionEgress,OnDemand,europe-west3,
Compute Engine,6F81-5844-456A,Compute optimized Ram running in Jakarta,8018-291A-18DA,Compute,RAM,OnDemand,asia-southeast2,C2
Compute Engine,6F81-5844-456A,N1 Predefined Instance Ram running in Santiago,801A-E14C-F067,Compute,N1Standard,OnDemand,southamerica-west1,N1
Compute Engine,6F81-5844-456A,Licensing Fee for SQL Server 2012 Standard on VM with 52 VCPU,801B-C16C-431B,License,SQLServer2012Standard,OnDemand,global,
Compute Engine,6F81-5844-456A,Licensing Fee for SQL Server 2014 Standard on VM with 10 VCPU,801F-6DA6-687D,License,SQLServer2014Standard,OnDemand,global,
Compute Engine,6F81-5844-456A,Commitment v1: N2 Ram in Singapore for 3 Year,8024-C4E3-2819,Compute,RAM,Commit3Yr,asia-southeast1,N2
Compute Engine,6F81-5844-456A,Network Vpn Internet Egress from Los Angeles to China,802C-B286-3424,Network,VPNInternetEgress,OnDemand,us-west2,
Compute Engine,6F81-5844-456A,Commitment: Compute optimized Core running in Mumbai for 3 Year,8030-E422-2F81,Compute,CPU,Commit3Yr,asia-south1,C2
Compute Engine,6F81-5844-456A,Sole Tenancy Overcommit Premium for N2 Sole Tenancy Instance RAM running in Singapore,803C-F19F-F49D,Compute,RAM,OnDemand,asia-southeast1,
Compute Engine,6F81-5844-456A,Storage Machine Image in Delhi,8041-4D85-CEB6,Storage,MachineImage,OnDemand,asia-south2,
Compute Engine,6F81-5844-456A,Sole Tenancy Premium for Sole Tenancy Instance RAM running in Frankfurt,8042-34F8-504C,Compute,RAM,OnDemand,europe-west3,
